timestamp_sec,timestamp_nsec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5
1774370635,729331694,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,740363697,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,748991893,155.0,0.0,859.0,1023.0,891.0,871.0
1774370635,759273572,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,768803724,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,779021958,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,789078746,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,800556476,155.0,0.0,859.0,1023.0,891.0,871.0
1774370635,809475917,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,819089829,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,829297211,154.0,0.0,859.0,1023.0,891.0,870.0
1774370635,839592650,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,848636925,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,859160459,154.0,0.0,860.0,1023.0,891.0,870.0
1774370635,869858106,154.0,0.0,860.0,1023.0,891.0,871.0
1774370635,879031402,154.0,0.0,860.0,1023.0,891.0,871.0
1774370635,888443497,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,900075525,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,908817779,154.0,0.0,860.0,1023.0,891.0,871.0
1774370635,919110180,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,929723771,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,940458733,154.0,0.0,859.0,1023.0,891.0,871.0
1774370635,950868229,154.0,0.0,859.0,1023.0,891.0,870.0
1774370635,959239626,154.0,0.0,859.0,1023.0,891.0,870.0
1774370635,969295432,154.0,0.0,859.0,1023.0,891.0,870.0
1774370635,979562648,153.0,0.0,859.0,1023.0,891.0,870.0
1774370635,988754833,154.0,0.0,859.0,1023.0,891.0,870.0
1774370636,509271,153.0,0.0,860.0,1023.0,891.0,870.0
1774370636,9869365,153.0,0.0,860.0,1023.0,891.0,870.0
1774370636,20494122,154.0,0.0,860.0,1023.0,891.0,870.0
1774370636,32249874,154.0,0.0,860.0,1023.0,891.0,870.0
1774370636,39815614,154.0,0.0,860.0,1023.0,891.0,870.0
1774370636,49186819,154.0,0.0,861.0,1023.0,891.0,870.0
1774370636,58862843,154.0,0.0,861.0,1023.0,891.0,870.0
1774370636,69352246,154.0,0.0,862.0,1023.0,890.0,869.0
1774370636,81148814,154.0,0.0,862.0,1023.0,889.0,868.0
1774370636,89238671,153.0,0.0,862.0,1023.0,888.0,868.0
1774370636,99552221,153.0,0.0,863.0,1023.0,887.0,867.0
1774370636,110842356,153.0,0.0,863.0,1023.0,885.0,866.0
1774370636,118988047,152.0,0.0,863.0,1023.0,885.0,865.0
1774370636,129530359,152.0,0.0,863.0,1023.0,883.0,864.0
