timestamp_sec,timestamp_nsec,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w
1774372967,808903217,-0.04273490646539892,-0.519140890035429,0.3611972439703863,-0.5113303581631696,0.5248938004727776,-0.37829748985510825,0.5656136244958151
1774372967,883276463,-0.0030272708035434925,-0.5352045666989403,0.37458223507110616,-0.5102895494123921,0.5181978721557976,-0.38441455622300724,0.5685956296152563
1774372967,953346252,-0.010132125390604915,-0.5541397980342309,0.4098951490053526,-0.5066732200248603,0.5069232768417273,-0.3932533361138821,0.575901773865116
1774372968,17468929,-0.01783592249378952,-0.5671832576531917,0.46459295762255537,-0.5018878626447493,0.5012058251184728,-0.3951353721599263,0.583754513357484
1774372968,84130526,-0.06542491433250051,-0.5757538143060613,0.5261016453694187,-0.49919425434081516,0.499498192064237,-0.389283119565651,0.5914095918895055
1774372968,149583101,-0.08849012493902714,-0.5748130003514218,0.572277946465787,-0.5002107272717968,0.4938172181523082,-0.38566106665103717,0.5976615472390038
1774372968,216217995,-0.10623163998660387,-0.5776255393438655,0.6094565472533804,-0.502349742567252,0.48638851926385773,-0.38467438232412193,0.6025749447616312
1774372968,282200813,-0.11323100198655633,-0.5856050868981731,0.6505005050352944,-0.5054083699275863,0.48190770146408796,-0.3830697024263515,0.6046362129079981
1774372968,348702908,-0.11148987562383239,-0.5828373661987903,0.6925369842392058,-0.5068226758519355,0.4815293966747293,-0.37693048056418677,0.6076048289818031
1774372968,415212870,-0.09375335469456204,-0.5733960087907664,0.7248966838397691,-0.5150453252802646,0.47612893637084774,-0.3777587241668804,0.6044236057378324
1774372968,482239485,-0.07888476687062508,-0.5616084040617384,0.7413173139155982,-0.5192379356103748,0.47583302748692924,-0.3746886400416403,0.6029787054278499
1774372968,549503565,-0.061695588131843844,-0.5420031557621655,0.7495595786292606,-0.5227289716233978,0.48314232744099717,-0.36873442770059855,0.5977983234241742
1774372968,615815163,-0.04724069348954172,-0.5227982910907748,0.7512864124762625,-0.5303413438512039,0.4770692301453571,-0.3750457368649006,0.5920166415820411
1774372968,682453632,-0.029603612671927612,-0.5051076370704247,0.7449146013449733,-0.5322048105817366,0.47707538067493255,-0.37515338526627534,0.5902686322944664
1774372968,749017715,-0.011108198604936132,-0.4901101484066832,0.7481502941559514,-0.5307957251538336,0.47913319359033607,-0.3740834388781737,0.5905496268015258
1774372968,815252781,0.00517315087341002,-0.4759430928549635,0.760386523478244,-0.5314771118649806,0.4772799280230625,-0.37646627050486603,0.5899229585650285
1774372968,881770372,0.02051046435720829,-0.4569390798581146,0.7759771762824906,-0.5287535994949697,0.47395364217013297,-0.3784208959089153,0.5937888527366211
1774372968,948338032,0.027568719086631333,-0.4222134518242488,0.7934978265997835,-0.526484532617113,0.47200142662567324,-0.3799435822889808,0.5963820624865285
1774372969,15048265,0.04120765186136259,-0.39025529140600745,0.8128343400599597,-0.5237440855597121,0.47253595284905714,-0.3794196945029997,0.5987007612568277
1774372969,81545353,0.043969166244190484,-0.3557698193947014,0.8357791544508646,-0.5182424432498705,0.47212684950242145,-0.3793870862610756,0.6038099425909234
1774372969,148374796,0.03917826680659352,-0.3217333611916618,0.8591441265130415,-0.51212282315946,0.4708427278279913,-0.3823735152128105,0.6081347174060031
1774372969,215022326,0.04974845019247281,-0.2885628975660409,0.8841143477259352,-0.5050166184694698,0.47043633420917447,-0.38484986238621915,0.6128119237962039
1774372969,282089710,0.04516193571461532,-0.25209468308409794,0.9041888769611921,-0.49371197618989077,0.47165453056338913,-0.38721352187343966,0.6195612777151822
1774372969,348913908,0.058690221891274486,-0.23410578044344232,0.9245896019751971,-0.482001347531018,0.4750884338352301,-0.3890017145643653,0.6250146774918611
1774372969,415696621,0.07300118408219501,-0.2228305885290405,0.9444001335650923,-0.4668928906150437,0.4771970233122188,-0.3895595392696652,0.6344583477259108
1774372969,482429266,0.0847109810650871,-0.21274984279146994,0.964046972876961,-0.4497779883659329,0.47984308118061586,-0.38832796395829533,0.6454856861562405
1774372969,548839331,0.1018298087734393,-0.21085398299189156,0.9861101301180112,-0.4303389566009755,0.4867505750704729,-0.3799354605432886,0.6584309424092302
1774372969,615515709,0.12580123184949407,-0.20090568976069628,1.0025424782630705,-0.4143487029145437,0.49234587750614606,-0.3763638000137639,0.666529053631526
1774372969,682321787,0.1531492129762782,-0.18757206064406373,1.0158832140920042,-0.3996421479395911,0.49626459383541904,-0.37578269049249374,0.6729004205837736
1774372969,749073982,0.17723299596285877,-0.17869917587911746,1.0295512495218313,-0.3839671117110901,0.5026242392869084,-0.37321913408835067,0.6787087808153374
1774372969,815759420,0.19925941456987048,-0.17143937082671043,1.0429656248557608,-0.36850993287164796,0.5083329080759573,-0.37292979152906364,0.6831701504984414
1774372969,882448435,0.22078537353004826,-0.16345756907727782,1.0548630462270105,-0.3579442485562189,0.5122664380643326,-0.37659791721055,0.6838369835794792
1774372969,949390411,0.23697462713696343,-0.15100029356958525,1.0611731853998037,-0.3500687146768804,0.5173502789097735,-0.3795647511980716,0.6824450040584974
1774372970,16238928,0.2563708146562943,-0.1391870778275078,1.06665864613164,-0.3471337217470281,0.5216374270937655,-0.38364029316858833,0.6783897842233275
1774372970,82962513,0.27569583384180163,-0.1281954737384918,1.0739241870921918,-0.3444902261428508,0.524694715090793,-0.38850949403415297,0.6745978899264105
1774372970,149651051,0.295700054821564,-0.11689520988377206,1.0816926843100576,-0.34612601110960123,0.5254313370765328,-0.3956687411675282,0.669002945968272
1774372970,216340780,0.3146570536117885,-0.10587748660025309,1.0892116964356662,-0.34625207594914337,0.5291761063945362,-0.40133482142113264,0.662580190948156
1774372970,283030748,0.3322050219708101,-0.09525552475947545,1.09731500469282,-0.34270999383661604,0.5321775499358866,-0.4035010008421291,0.6606995215588883
1774372970,349720955,0.3490045891948656,-0.08432635968392281,1.1056189313003146,-0.3383857548794423,0.534464524521315,-0.40546907606448185,0.6598769440420617
1774372970,416411400,0.36542349153350595,-0.07375073090642256,1.1140172174833025,-0.33087452686002344,0.5367527792147494,-0.40740492141938733,0.6606358539192837
1774372970,483101845,0.38193718770404905,-0.06365412980458526,1.1221926063678542,-0.3232463475649065,0.5386050679857484,-0.413115428865321,0.6593572794467633
1774372970,549792528,0.3986012002209718,-0.05431981596568367,1.1300148382153112,-0.31598977417666907,0.5429708842269847,-0.41788082989601694,0.656284003692731
1774372970,616482496,0.4154896537019624,-0.04479037028320299,1.1370357444247583,-0.31533492687569076,0.5507701238289587,-0.4185875094385812,0.6496157722313569
1774372970,683173418,0.4330644096203286,-0.03421327529309303,1.1425146074365913,-0.32222983086145257,0.5609687445621341,-0.41759264895948817,0.6380426186881096
1774372970,749864578,0.45016411827882785,-0.02291135466682519,1.1472724971321728,-0.330121122236578,0.5672393628477058,-0.4206478641734504,0.6263504803667876
1774372970,816555023,0.4675983532532024,-0.010674079818142855,1.1506580934128168,-0.3443160809897624,0.5716899292074,-0.427873745614772,0.6095417287013865
1774372970,883239508,0.48542641295745204,0.0008758691642485663,1.1527998973579852,-0.35306620807335226,0.5790357753729501,-0.43110171367948646,0.5951580764952794
1774372970,949924231,0.5031175254012219,0.012151155454286572,1.1544725822462785,-0.359933070326975,0.5865508289429019,-0.431790009813659,0.5830640594107237
1774372971,16607761,0.520230031577035,0.024171605115830715,1.1564601353559762,-0.36830602089061415,0.5918606226478182,-0.43269920418783975,0.571684420838866
1774372971,83292484,0.5357765788153946,0.03550549700786854,1.1612835222234525,-0.3680844329944037,0.5948828145199004,-0.4297830049346863,0.570889530334356
1774372971,149977207,0.5505464567893037,0.04661618987179482,1.1694377137343126,-0.3679145108030682,0.5961117583726874,-0.42885014622819345,0.570418474762537
1774372971,216656923,0.5479391217450755,0.04986104469938631,1.1652159188672373,-0.36846248439198676,0.5961392541164763,-0.4286060519636518,0.5702194660981574
1774372971,283341408,0.5627974181154733,0.06124226386427249,1.1751157295477122,-0.36688048864888817,0.5956563651600632,-0.42799631579675196,0.572198702687678
1774372971,350026369,0.5776656853609766,0.07251084748481405,1.1853359674340618,-0.3659966986918294,0.5963615469137665,-0.4270994232999885,0.5727000999878724
1774372971,416710854,0.5922858011729244,0.08358014240416635,1.1954182866749148,-0.3639795239903533,0.5981344169683716,-0.42659226654085,0.5725147714087407
1774372971,483394384,0.6064328849908441,0.09471935775442793,1.205481257144902,-0.3607635159972478,0.5974272858270413,-0.42853032214113,0.5738397743972247
1774372971,550079346,0.620487818949541,0.10578820807905959,1.2157801634895244,-0.35712220488291535,0.5958989424817241,-0.43047778291122085,0.5762439236543563
1774372971,616763830,0.6345209168804665,0.11716753086401313,1.2262022676862947,-0.35342956362208233,0.5949065296140172,-0.43234730659030307,0.5781432098231557
1774372971,683448315,0.648426336641733,0.12831991735475198,1.2365986608703907,-0.34651394330538793,0.5941165020174529,-0.4354492127602734,0.5808077584123292
1774372971,750133276,0.6627346842075977,0.13882838738936368,1.246439224653267,-0.3383104687373105,0.5949368619199712,-0.43698648055418504,0.5836428470258378
1774372971,816817760,0.6780047577403524,0.15006058175010514,1.2557308664769558,-0.33697336254705373,0.5954780483486769,-0.4375464550741974,0.5834448958732831
1774372971,883501053,0.6932983937975825,0.16225440776102187,1.265021517952351,-0.3344537605006346,0.5971275666669936,-0.4425292228112558,0.5794370010375635
1774372971,950183392,0.7081037860108114,0.17445029524070452,1.2748742738361654,-0.32454819567618703,0.5937947287230547,-0.4475702695331648,0.584599985164262
1774372972,16866922,0.7231913817662448,0.1868465699943469,1.2852840713242406,-0.314581385368547,0.5925560429012485,-0.4562880073112546,0.5845657725053223
1774372972,83550215,0.7393717666253279,0.19914510543213532,1.2952727166567073,-0.3081146060605234,0.5939300184910726,-0.4630238397581119,0.5813101121458469
1774372972,150233507,0.7553215583247891,0.2118923335774059,1.305974847227184,-0.30278606867655017,0.5894861595037287,-0.4737753073390479,0.5799686392596886
1774372972,216917038,0.7725943379354243,0.22451410580565595,1.3153135488960355,-0.3028216956110415,0.5906681355938793,-0.4760961186486029,0.5768385043225182
