timestamp_sec,timestamp_nsec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5
1774371636,127687626,12.0,71.0,838.0,1023.0,919.0,928.0
1774371636,130241369,12.0,70.0,838.0,1023.0,919.0,928.0
1774371636,139077370,12.0,70.0,838.0,1023.0,919.0,928.0
1774371636,150312412,12.0,71.0,838.0,1023.0,919.0,928.0
1774371636,159471393,12.0,71.0,838.0,1023.0,919.0,928.0
1774371636,168558429,12.0,72.0,838.0,1023.0,918.0,929.0
1774371636,179364881,12.0,71.0,838.0,1023.0,918.0,929.0
1774371636,189707151,12.0,71.0,838.0,1023.0,917.0,929.0
1774371636,198846743,12.0,71.0,838.0,1023.0,917.0,929.0
1774371636,209434474,12.0,72.0,838.0,1023.0,917.0,929.0
1774371636,221751342,12.0,73.0,838.0,1023.0,917.0,929.0
1774371636,229067853,13.0,73.0,838.0,1023.0,916.0,930.0
1774371636,239013495,13.0,73.0,838.0,1023.0,916.0,930.0
1774371636,250356092,13.0,73.0,838.0,1023.0,915.0,930.0
1774371636,259265740,13.0,73.0,838.0,1023.0,915.0,931.0
1774371636,269576918,13.0,73.0,838.0,1023.0,915.0,931.0
1774371636,279230432,13.0,73.0,838.0,1023.0,914.0,931.0
1774371636,291042433,13.0,73.0,838.0,1023.0,914.0,932.0
1774371636,298592368,14.0,73.0,838.0,1023.0,913.0,932.0
1774371636,308897620,14.0,74.0,838.0,1023.0,912.0,932.0
1774371636,319646572,14.0,74.0,838.0,1023.0,912.0,932.0
1774371636,328813145,14.0,75.0,838.0,1023.0,911.0,932.0
1774371636,339228710,14.0,76.0,839.0,1023.0,911.0,933.0
1774371636,349424555,15.0,75.0,838.0,1023.0,910.0,933.0
1774371636,358716812,15.0,77.0,839.0,1023.0,910.0,933.0
1774371636,368705640,15.0,77.0,838.0,1023.0,909.0,934.0
1774371636,379354926,15.0,76.0,839.0,1023.0,908.0,934.0
1774371636,388662554,15.0,77.0,839.0,1023.0,906.0,934.0
1774371636,399041304,15.0,77.0,839.0,1023.0,905.0,934.0
1774371636,409549332,15.0,78.0,839.0,1023.0,904.0,935.0
1774371636,420583505,15.0,79.0,839.0,1023.0,904.0,935.0
1774371636,429068101,14.0,79.0,839.0,1023.0,903.0,935.0
1774371636,439260334,14.0,80.0,839.0,1023.0,902.0,935.0
1774371636,450007749,13.0,81.0,839.0,1023.0,902.0,935.0
